Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Halflife_8,Halflife_21,Halflife_60,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
Q8CIN4,PAK2,0.0898919929709106,0.1093759495089206,0.0938081519149513,7.710889008593349,6.337290635391583,7.388986632935365,-0.2830310211275992,2.7942069419703026,0.0052027173087896,0.0945481466486215,-0.2215103379568949,2.4491719243196077,0.0143185084773163,0.1346755085606656
Q8CIP4,MARK4,0.0395991292336443,0.0688163267508552,0.0559689809694368,17.50410157936078,10.072423410064255,12.384488131710922,-0.7972821800931881,2.6657742291178264,0.0076811257667496,0.1147879911538628,-0.2981234058184528,1.192013209669158,0.2332560657215111,0.5871388397161467
Q8CIQ7,DOCK3,0.1482987854618166,0.1955824181210662,0.2804851839121441,4.673990946058113,3.544015802744012,2.4712434749389773,-0.3992699026177513,0.5354410747714833,0.5923448936494802,0.8577783408283667,0.5201478802018112,-0.6033606285664211,0.5462688079816878,0.8222029951569481
Q8CIT0,CRH,,0.0817676051489611,0.05756115308102,,8.477039033944996,12.04192660255272,,,,,-0.5064338937581118,1.108816861343293,0.2675091950514562,0.6237953189520208
Q8CIZ8,VWF,0.2462332464279482,0.3139398254804335,,2.815002403677324,2.207898215841832,,-0.3504624888213246,0.996974456865034,0.3187769085669363,0.6882377049145744,,,,
Q8CJ19,MICAL3,0.0434654317548138,0.0543552848249471,0.0437657425043674,15.947090655165956,12.752158006203947,15.837665281030596,-0.3225518362158883,1.709532510830836,0.0873523548942893,0.4075520329774766,-0.3126182650017461,1.4172086613084542,0.1564219302273689,0.4796092361843806
Q8CJ40,CROCC,0.0466923712754665,0.0480561935890871,0.0501722934697622,14.844977062112577,14.423680462227647,13.815337761621176,-0.0415355229138802,-0.290839125081797,0.7711743606391365,0.9340694341122492,0.0621685071824605,-0.5919986895538558,0.5538514659143554,0.8274754898818895
Q8CJ53,TRIP10,0.1705342808565334,0.1553785338480486,,4.064562134243695,4.461022789916422,,0.134274575876372,-0.2702054407343586,0.7870022072291752,0.9418066843240236,,,,
Q8CJ67,STAU2,0.3215890145521617,0.3086792095601435,0.2776025750777404,2.1553820223778724,2.245525967063524,2.496904722032333,0.059109808512792,-0.2461900577196937,0.8055351115456629,0.9456232407597336,-0.1530873659249075,0.6365776953157037,0.5243999576314591,0.8094080324123518
Q8CJF7,AHCTF1,0.0825852752717032,0.072080302104154,,8.393108556937188,9.61631902649862,,0.1962795181893396,-0.3622056985335864,0.7171983214607688,0.9149802391099936,,,,
Q8CJH3,PLXNB1,0.043679834258336,,,15.868814347152933,,,,,,,,,,
Q8HW98,IGLON5,0.0664180886217573,0.044030000594664,0.0736204417711093,10.43612056509683,15.742611201416755,9.415145629185217,0.5930893418332828,-2.149235677636087,0.0316157224411454,0.2468877635722337,0.7416195431081334,-2.2358243110055542,0.0253632818051152,0.1859712568458672
Q8JZM4,DNER,,0.3555169711611207,0.4645468156622104,,1.9496880227577384,1.4920932771261504,,,,,0.3859055636960846,-0.8554851010937566,0.3922826490565216,0.7399531086731721
Q8JZN7,RHOT2,0.06149710148996,0.054768446910444,,11.271217077980625,12.655958305579874,,0.1671734443816616,-0.5308808397333754,0.595501355995257,0.8593901921813905,,,,
Q8JZP2,SYN3,0.0364448544923556,0.0380836827281528,0.0382678541173487,19.019068403890437,18.200634258712203,18.11304021475576,-0.0634578549542082,0.2854249429698499,0.7753186002345125,0.9347836584507724,0.0069600083030302,-0.0287654992625923,0.9770516170865668,0.9910641024873672
Q8JZP9,GAS2L1,0.0744297622085683,0.124642155939014,,9.312768978323437,5.56109749015489,,-0.7438405611794998,0.7958626943545837,0.4261118466741885,0.7687788242385699,,,,
Q8JZQ2,AFG3L2,0.0314666835130379,0.0396404332667452,0.0497585618781788,22.027970639891127,17.485862878835743,13.93020928251382,-0.333147599907024,2.191777832496781,0.0283955525070616,0.2341638839798021,0.3279720581516234,-0.6088301398684731,0.5426370336613442,0.8215647653842083
Q8JZQ9,EIF3B,0.0491859841822751,,,14.092371883649957,,,,,,,,,,
Q8JZR6,SLC4A8,0.087773599426568,0.0404198954608914,0.0696647734834856,7.896989357714979,17.148663366301992,9.949751443952646,1.1187214802564314,,,,0.785363740437796,,,
Q8JZS0,LIN7A,0.0249297356721716,0.0252649998457214,0.0282521258415154,27.804032488546778,27.435075590444846,24.534337148583376,-0.0192725850062415,-0.2506473328384677,0.8020867832350687,0.9456232407597336,0.1612192565806836,-0.9603906923876764,0.3368586207518124,0.6907039058549574
Q8JZW4,CPNE5,,0.0660030750960797,0.053500641929823,,10.501740707549471,12.955866613136116,,,,,-0.3029770396208937,0.5349492443186745,0.5926849549033253,0.8455601406935906
Q8JZX4,RBM17,0.1279806746973929,0.1469586296854494,0.0696319064038348,5.416030054528735,4.716614342713722,9.954447843780004,-0.1994841019943547,0.7012742702056416,0.4831318677069022,0.8086143759852067,-1.0775896516191976,1.02738309161621,0.3042401100834048,0.6532141437452793
Q8JZX9,CDC42EP2,0.042803753960552,0.0584583983367086,,16.193607252269263,11.85710180712712,,-0.4496729732965311,1.0154364826175082,0.3098978098072549,0.6858588234561103,,,,
Q8JZY2,COMMD10,0.1121490577981222,0.09921410388489,0.1257098323884345,6.180588532519541,6.986377474760515,5.513866078654605,0.1768003717812769,0.1042950751644986,0.9169351860504512,0.9805511034262726,0.3414803663655639,-0.9288211320486776,0.3529817910206503,0.7072747221591376
Q8JZZ7,ADGRL2,0.1099844321365724,0.2045908375540163,0.1326037306580037,6.302229934680523,3.38796785255322,5.227207237084683,-0.895442206126318,,,,-0.6256201718865685,,,
Q8K003,TMA7,0.1275163722464616,0.1046949177888105,0.1055498406746745,5.435750471478607,6.620638281202478,6.567013044542265,0.2844910801948411,-1.2916421445703714,0.196481101858351,0.584609230096298,0.0117329898248169,-0.3161950452653191,0.7518544682847148,0.927261572286333
Q8K012,FNBP1L,0.0450716122624378,0.0519733804161922,0.0504218654622137,15.378797113446204,13.336580668976383,13.7469562898142,-0.2055538390113651,1.7460919624166102,0.0807949732393231,0.3900867406703643,-0.0437234021176879,-0.0437307935091665,0.9651189930182852,0.9898368252026882
Q8K019,BCLAF1,0.1521925448969276,0.1363085034066376,0.1151208036778002,4.554409554222115,5.085135286770319,6.021041883098068,0.159022125246981,-1.6926826376485398,0.0905158918482992,0.4176783473376068,-0.2437269964466558,3.671424928254105,0.0002412019300227,0.00996088595391
