,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
3032,Q02526,ZFP41,8,0.07592360246541383,0.0005943049643136206,9.12953492789941
3033,Q02526,ZFP41,21,0.08432969156319217,2.3537451792661036e-06,8.21949147105012
3034,Q02614,SAP30BP,8,0.3399580104325786,5.043376349807075e-05,2.038919982141183
3035,Q02614,SAP30BP,21,0.4483177971249303,1.7184437074621188e-10,1.5461067684689522
3036,Q02819,NUCB1,8,0.15827406985980202,1.5494642293245335e-202,4.3794108610079325
3037,Q02819,NUCB1,21,0.18804535054295818,2.71821258723985e-310,3.686063912553896
3038,Q02819,NUCB1,60,0.1861184313639645,6.645179150601662e-214,3.7242264265835074
3039,Q03137,EPHA4,8,0.08674523602193875,0.0002830898771700288,7.990608041975254
3040,Q03137,EPHA4,21,0.12767411552018348,0.0021511277017854866,5.429034520708064
3041,Q03141,MARK3,8,0.07946452417798937,1.1000061625779625e-07,8.722724860308645
3042,Q03141,MARK3,21,0.08284434077922011,1.691265461630444e-24,8.366862166326849
3043,Q03141,MARK3,60,0.07709823116140695,1.8229477478615e-41,8.990442064861716
3044,Q03157,APLP1,8,0.6237252539712811,1.4411440578086786e-275,1.111302093584719
3045,Q03157,APLP1,21,0.2809256872054099,2.4537593507355197e-27,2.467368461229832
3046,Q03157,APLP1,60,0.20394991529028927,6.953574811825959e-18,3.3986147019152417
3047,Q03173,ENAH,8,0.0850356737362423,1.773666149480664e-89,8.151251705371333
3048,Q03173,ENAH,21,0.09422465464281954,2.5225530781573974e-133,7.356324978716885
3049,Q03173,ENAH,60,0.08613081267791933,5.753304074126811e-83,8.047609897191204
3050,Q03265,ATP5F1A,8,0.02728639681639694,1.5761116578662024e-62,25.402664383427105
3051,Q03265,ATP5F1A,21,0.026991253759640888,3.7285756273523583e-66,25.68043658632801
3052,Q03265,ATP5F1A,60,0.023953488073649283,6.875100402385797e-13,28.937212752845863
3053,Q03517,SCG2,8,0.06408748055040031,0.0,10.815640973978274
3054,Q03517,SCG2,21,0.06834407272647185,0.0,10.142023337328377
3055,Q03517,SCG2,60,0.06315823180337406,1.0419433509395052e-290,10.974771787751598
3056,Q03717,KCNB1,60,0.12869685563132566,2.2693633478697705e-05,5.38589056554408
3057,Q03958,PFDN6,8,0.0922878270986335,1.5766016619098274e-64,7.510710809337159
3058,Q03958,PFDN6,21,0.10105814086803486,1.1083251378366106e-145,6.858895034147524
3059,Q03958,PFDN6,60,0.08653273242802932,1.5082212659246169e-75,8.010231054895291
3060,Q04207,RELA,21,0.25553921778748195,3.317104447364196e-05,2.7124884648289016
3061,Q04447,CKB,8,0.05796712431709138,0.0,11.957591285161847
3062,Q04447,CKB,21,0.05837437281547084,0.0,11.874169213793111
3063,Q04447,CKB,60,0.05669360280579389,8.290214867284372e-226,12.226197423620219
3064,Q04519,SMPD1,21,0.17711787248364974,4.363424451209917e-17,3.91347959886957
3065,Q04519,SMPD1,60,0.2273965631448671,4.144244978976744e-10,3.0481867050838556
3066,Q04735,CDK16,8,0.048780187201712705,0.002847544433445235,14.209604766248384
3067,Q04735,CDK16,21,0.10373841411274226,2.3282176366892163e-39,6.681682831652287
3068,Q04750,TOP1,8,0.051962180119649655,1.356631218538239e-05,13.33945533008592
3069,Q04750,TOP1,21,0.07732887032133862,1.9887388102317154e-09,8.963627396593091
3070,Q04750,TOP1,60,0.1200578157753281,2.4072711311505338e-09,5.773444869737395
3071,Q04758,PKIB,8,0.08411938332171259,1.291894637916602e-59,8.240041155663496
3072,Q04758,PKIB,21,0.07797524452452761,1.6516054271873673e-77,8.88932358964147
3073,Q04758,PKIB,60,0.07899951756059385,6.979573700329112e-41,8.774068525523472
3076,Q05186,RCN1,8,0.07125510741466419,3.5043851655194613e-62,9.727684171833788
3077,Q05186,RCN1,21,0.08340218579350582,3.4442893515727395e-180,8.31089945623365
3078,Q05186,RCN1,60,0.07635299722776993,1.9369971945957224e-39,9.078192156520144
3079,Q05512,MARK2,8,0.08839395305995863,1.6147061138287508e-74,7.841567851250816
3080,Q05512,MARK2,21,0.1039337220523811,1.0664920094027986e-131,6.669126890410112
3081,Q05512,MARK2,60,0.08225519944837906,9.493874259687648e-57,8.426788643250985
3082,Q05793,HSPG2,8,0.045308515135688836,5.97466362891107e-17,15.298386594310694
3083,Q05793,HSPG2,21,0.04801455441215411,3.06735732902768e-24,14.43618896491282
3084,Q05793,HSPG2,60,0.08028176801423761,2.865934618885383e-09,8.633930189940743
3085,Q05816,FABP5,8,0.05926622181403245,0.0,11.695484533077304
3086,Q05816,FABP5,21,0.049974563215854244,2.603448326947385e-270,13.869999775006477
3087,Q05816,FABP5,60,0.0570767895970236,7.327816413289446e-290,12.1441164692993
3088,Q05909,PTPRG,8,0.10123253864849552,4.292023045595439e-84,6.847078911719524
3089,Q05909,PTPRG,21,0.09561292094930007,1.700165462129793e-114,7.2495137025203435
3090,Q05909,PTPRG,60,0.08056710422459495,3.140111659548096e-38,8.603352289138702
3091,Q05920,PC,8,0.033359929796262594,3.356030566542277e-07,20.77783690772636
