Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
P70445,EIF4EBP2,,,,,0.004012986001093738,-0.01182798123404161,0.9905628564329293,0.9964990922259541
P70459,ERF,-1.1851741977196992,3.835991383435041,0.0001250587923150918,0.008367570103991598,-0.2959490693495869,1.2034796372883936,0.22879076658018294,0.5819961463632565
P70460,VASP,0.20860641053858175,-1.4815824044406654,0.1384514437230727,0.5032111732354642,-0.04477817690667417,0.373620235800342,0.7086868765361651,0.908375150561902
P70663,SPARCL1,0.0404937706439317,-1.2930278118053256,0.1960014402303032,0.584609230096298,-0.4050737153913291,4.200066199524491,2.6683695110507933e-05,0.0018559212151861174
P70698,CTPS1,0.1993993071379199,-0.4608534045942328,0.6449037835475174,0.8797945962761313,,,,
P70699,GAA,-0.05534375172675233,1.2484604598098343,0.21186247981375372,0.5984006898395517,0.3233522177428345,,,
P80313,CCT7,0.08991288268529622,-0.27578433442650563,0.7827137165992029,0.9393840936274167,-0.09759633216849732,0.24817921940336193,0.8039957439879203,0.9406643432315508
P80314,CCT2,0.06235035464118461,-0.3966558483889134,0.6916212626821638,0.8993520306255699,0.05154955795008496,-0.6865500303350898,0.49236632673958514,0.7915597333167418
P80315,CCT4,-0.1922270771979015,1.3909600488106877,0.16423754187349604,0.5380077390801566,0.12829788527572988,-0.8180072946225768,0.4133530220050724,0.7498229493201142
P80316,CCT5,-0.2577202704933336,1.4793518324704906,0.13904630651101094,0.5041284807492811,0.1250153947389334,-0.7693618073961007,0.4416785548488289,0.7609885400687451
P80317,CCT6A,,,,,-0.43878488984924785,1.6152832255245781,0.1062493745731546,0.4063923256104886
P80318,CCT3,0.20721051184652198,-2.8602819603187406,0.004232644990658822,0.08039294743548112,,,,
P80560,PTPRN2,0.04381559270915021,-0.8046465907909364,0.4210236481698407,0.7670133788440663,0.032419825929063555,-1.2861189067508714,0.19840156664463404,0.5450887116858293
P81117,NUCB2,-0.0011345728634511688,0.7626849273430121,0.4456513217352035,0.7829993673154177,-0.4293666972452454,3.4032265787200884,0.0006659502982427196,0.020001211798358044
P81122,IRS2,0.3498721969723606,-1.5733272444369402,0.11564306399162039,0.4670145676636954,0.3291843797543097,-1.523036787776624,0.12774950194558762,0.438306726762895
P83093,STIM2,-0.579489545987363,1.3953090685379876,0.16292265858305632,0.5369776139814609,-0.2487295801829129,0.8051140325254182,0.4207538788575309,0.75213662204351
P83510,TNIK,-0.4731057284787385,3.1535746588501525,0.0016128396782254762,0.04345966493478358,0.00340872171222233,-0.11358385877345863,0.9095676833662613,0.9722424080726746
P83741,WNK1,0.04931898382402851,-0.44211708987260473,0.6584044782299999,0.8822821055781862,-0.30393442466670023,0.8082679927975295,0.41893632384161406,0.7506770873989057
P83870,PHF5A,-0.1445389537719169,0.5195739316852355,0.6033605712195368,0.8626445102268352,-0.18754521303201055,0.6348349326646576,0.5255360775737457,0.8094080324123518
P83917,CBX1,-0.24406883348935177,1.7639393428566308,0.07774219209278284,0.3840151233576387,-0.2871851255301064,1.221828749552439,0.22177239412613237,0.5735268470404773
P83940,ELOC,0.02254370221023442,-0.2492213433226842,0.8031895706090262,0.9456232407597336,-0.08350286333970684,0.3841933039822951,0.7008351808576296,0.9065346103091501
