Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_tval,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_tval,Oxy60vs21_pval,Oxy60vs21_FDR
P61022,CHP1,-0.24342489862433409,2.737184249265703,0.006196757544212687,0.06176874899685801,-0.15706633547899507,1.2667981483697563,0.2052274743623025,0.6270588500018012
P61027,RAB10,,,,,-0.13787040845511758,0.3350057047612191,0.7376207828566812,0.93585161698451
P61087,UBE2K,0.2317345516635066,-0.7734701910345186,0.4392441636202217,0.7410960564130858,0.3587616437831647,-1.1664696410251112,0.24342461613848698,0.655512078454438
P61089,UBE2N,-0.03584032961066514,0.010095861358351065,0.9919448049339259,0.9972951005376688,-0.017896809766399242,0.013363632464384566,0.9893376813393702,0.9993028148116112
P61148,FGF1,0.16579744269874858,-0.8366558810037255,0.40278602511536343,0.7156020214130725,-0.18806151697703663,1.1696518223997578,0.2421411134793644,0.6546822943593359
P61164,ACTR1A,-0.1015401521974507,0.9243736050097763,0.3552918323346693,0.6771615291122941,,,,
P61222,ABCE1,-0.019271481448129322,0.017571056510027265,0.9859810466707105,0.9947464726241761,,,,
P61255,RPL26,-0.6103873347393598,3.563328436488707,0.0003661820521561353,0.00741916679585909,0.040459794820191394,-0.18694508957469766,0.8517036859707947,0.9712083494440064
P61358,RPL27,0.05565561097772974,-0.03454062895316835,0.9724460444443864,0.9929363292986704,0.14119938947518754,-0.9825531507924777,0.32582741168520646,0.731069582485888
P61759,VBP1,0.3858038755001811,-1.6992895271697874,0.08926464487132268,0.3268604376108473,0.06768704670839078,-0.6894119147884002,0.4905640875861742,0.8241384822165756
P61924,COPZ1,,,,,-0.40948780335889656,0.7593038341936857,0.4476708244438431,0.8116244732665618
P61961,UFM1,0.1402355479611198,-1.5847807323875747,0.11301616156075282,0.37945394686601724,-0.13901350530606982,0.24225425735315664,0.8085831555270758,0.9613235101504229
P61979,HNRNPK,-0.003440690731734684,0.04300391935244682,0.9656984095542335,0.9920499818512828,0.09846270599516524,-0.9568974621495848,0.3386190122923488,0.7421975902081278
P61982,YWHAG,0.15589708034812785,-1.5434878918508281,0.12271244306044159,0.39849476283042357,0.1632780348288498,-1.4093490883705533,0.15873197035751596,0.5511146643231859
P62073,TIMM10,0.11098701425707289,-0.31995934651899444,0.7489991485743996,0.9190666409175923,0.12961588099073554,-0.589701256782788,0.5553909524953173,0.8635772345810938
P62075,TIMM13,0.21095793293225887,-1.7606901711745817,0.07829085722617217,0.3046642126713673,-0.08413325705424375,0.6248524385070027,0.5320679104080538,0.8554505026620506
P62077,TIMM8B,-0.06938139495242444,0.4264059687078792,0.6698120529069465,0.8902914364876816,-0.21108032725845843,1.4735075382807001,0.140614232706523,0.5243739094680754
P62082,RPS7,0.2924650718358894,-0.1701875108846169,0.8648626733105701,0.9573946409402664,,,,
P62137,PPP1CA,0.1281384920298323,-0.9335218217944298,0.3505506088777368,0.6722901541512164,,,,
P62141,PPP1CB,0.02871222514668056,-0.10334715762309679,0.9176874495907217,0.9770108950575007,-0.6612356209070346,1.9580721012067634,0.050221552882674235,0.3219419061289617
P62192,PSMC1,0.11515968830398005,-2.049040559519034,0.04045814900732762,0.20775203787784763,-0.2078684156218637,1.9589528354140873,0.05011831053847868,0.3219419061289617
P62196,PSMC5,0.40988213377978255,-1.793216015801622,0.07293839015172786,0.29364397244669704,-0.10398513003216543,0.28451076525547697,0.7760189852912327,0.9529825705131731
P62242,RPS8,0.4250367780938441,-1.599044446554785,0.10981072706866019,0.372836421231298,0.5732202858734471,-1.3728175354534142,0.16980907795490352,0.5628856472949579
P62257,UBE2H,-0.32150203907009167,,,,,,,
P62259,YWHAE,0.06258263257474739,-1.101543943757414,0.2706599900574942,0.595643708934084,-0.058991388772817795,0.3790740837409396,0.7046328508058817,0.9213989631885352
P62264,RPS14,-0.12405364823816056,1.4043046199559792,0.16022815914469157,0.46076207985398043,-0.21468807971797157,1.6504670560160681,0.09884744597335257,0.44728744321008435
P62267,RPS23,-0.200900238618281,1.9385791021025727,0.052552610245990644,0.24636518191746848,-0.14906168457223093,1.6801428754942764,0.09292952055888672,0.4352019116871119
P62270,RPS18,-0.3514642172353266,1.9554908036216303,0.05052516777536207,0.2426244796447046,-0.046712301482364715,0.5826461852237008,0.5601315074064901,0.8677394706587441
P62274,RPS29,-0.21091696650039302,0.7902040461918257,0.4294086134136128,0.7356779920983219,,,,
P62281,RPS11,-0.11045344106308636,0.0929510533653036,0.9259424465528884,0.9773294529454679,-0.17934518539138633,0.39699462149430714,0.6913714268358491,0.9136992359577956
P62301,RPS13,-0.10721662709609657,0.3895608996657464,0.696861269820416,0.89892692522163,0.24564826191811004,-0.8820167338961735,0.3777677580761265,0.7761835035817932
P62305,SNRPE,-0.14720185014202897,0.3785440777536908,0.7050264561649797,0.9032091507158229,-0.008129327363394,0.020504404278864734,0.9836409987095723,0.9993028148116112
P62309,SNRPG,0.12575304938264295,-1.0230194372491637,0.30629865572745385,0.6323656975652509,0.09398506247703026,-0.7256900636462134,0.46802879450093926,0.8168343935341593
P62311,LSM3,0.22569116536860798,-0.554280071089213,0.5793871869712544,0.8313916216431241,,,,
P62315,SNRPD1,,,,,-1.1069668142154734,0.7739337584679741,0.4389699648909471,0.8072323320061316
P62320,SNRPD3,-0.4328304841379282,2.1630362213310734,0.030538393821555754,0.17363593621781215,-0.40658851460511924,2.2507685231481194,0.02440020215551004,0.209088966343227
P62334,PSMC6,-0.06082969520466872,0.4760875137957925,0.6340120321057511,0.8702492104897791,0.09691866282909525,-0.6185345684312286,0.536223018151158,0.8587030638583654
P62500,TSC22D1,0.7116908346442354,-1.1499056798847411,0.2501827212464002,0.571477691052287,0.5519242093049026,-0.8731177050009794,0.3825989245012379,0.7772974325477735
P62627,DYNLRB1,0.3008305781876799,-3.2608283431974203,0.0011108726866051971,0.01697267776911547,-0.013549323207242215,0.544323456911669,0.5862189079883817,0.8775827076926043
P62631,EEF1A2,0.0032895029119330453,-0.15750081481188408,0.8748501657818584,0.9597426707577409,0.05952193767516323,-1.115216260692145,0.2647577595685475,0.6823194421372392
P62702,RPS4X,-0.1142808390995399,0.8157078750203497,0.4146672338931964,0.7250841688338819,-1.3521705960119559e-05,0.22469498499755705,0.8222165662529768,0.9624708671125329
P62751,RPL23A,0.23685565098188485,-2.2013738024796274,0.027709572037307596,0.16715418212796557,0.2092661651231455,-2.643718527221995,0.008200081450435034,0.11195195946314271
P62754,RPS6,-0.1997392534835364,1.5537162340703983,0.12025211897491676,0.39255682971846734,0.2185905570333668,-1.2665615451383112,0.2053121099080587,0.6270588500018012
P62814,ATP6V1B2,0.58981646934792,-1.3515919640728877,0.1765058824382435,0.479601989598959,,,,
P62830,RPL23,-0.16104280431857138,1.6408305488517347,0.10083259498817845,0.35395848786810663,-0.13858989766888194,1.0020391982067152,0.3163246615211428,0.7210605100845658
P62843,RPS15,-0.08083813246428138,0.45887010356001556,0.6463274488531381,0.8760004819753476,,,,
P62849,RPS24,-0.09285182628453505,0.41995488926844304,0.6745184085414213,0.8902914364876816,-0.6481647983003475,1.192285459706785,0.2331493338804398,0.6449425186588644
P62852,RPS25,-0.027928128109858074,0.30414793376541277,0.7610151896489448,0.9247763649972901,-0.29110957921841424,1.5318993066639774,0.12554728464724232,0.4945150991851036
P62858,RPS28,0.016890525451757007,-0.19397904510717873,0.8461922898346732,0.9545392330800265,-0.04627932868800736,0.47762934282596897,0.6329140423818448,0.8918236671062976
P62862,FAU,-0.44158650398912364,2.0881151274037255,0.036787450791000105,0.19511361893426682,-0.37398133305388886,1.1944103940442121,0.23231747295435645,0.6449425186588644
P62869,ELOB,-0.19428131282022945,1.731035093714831,0.0834455054700927,0.31614313454522924,-0.040888145231072884,0.4032272312246511,0.6867810686662221,0.9106208243796574
P62880,GNB2,0.23283855321223917,-1.00444158781776,0.3151658129291044,0.6375024691401043,,,,
P62889,RPL30,-0.11210111606527177,,,,-0.7783360384306912,,,
P62897,CYCS,0.08039576785711378,-0.22609049767961162,0.8211310350141738,0.9424804490556774,-0.380589612982983,1.6509309761227322,0.09875266986124853,0.44728744321008435
P62900,RPL31,-0.0009022918638700968,0.27844859435911173,0.7806680208994793,0.9314382017614075,-0.10477671905829308,0.9719546820106512,0.3310730942225265,0.7346539322210609
P62908,RPS3,-0.13954628358329513,1.0552733438541488,0.29130032865123956,0.618683292063447,0.029306918546640918,-0.16083031028541556,0.8722270518331483,0.9722718236953739
P62911,RPL32,0.07651002429543714,-0.1685624311702204,0.8661408332158897,0.9573946409402664,-0.3747591079312454,0.7080131572526464,0.4789370868570234,0.8190739351663107
P62918,RPL8,-0.1384604777627295,1.6077543778289598,0.10788898389765801,0.36832429667625377,-0.04312967170378268,0.611254482184077,0.5410311198289643,0.8595671933377332
P62932,FBXO40,,,,,-0.5704491218972582,,,
P62960,YBX1,0.06269571089059683,-1.4164423755303674,0.1566460244445385,0.4562315461947184,-0.01386539922964031,-0.7786757694333583,0.43617073306453713,0.8061972939105748
P62962,PFN1,-0.03143048957939651,0.6230206425870799,0.5332709568258491,0.8048027887104969,0.012487714336138019,0.24545083199393886,0.8061073742173949,0.959112983651568
P62983,RPS27A,0.1884143490225387,-1.021431092376048,0.3070502406439435,0.6323656975652509,-0.07300470087606942,0.5493266557574928,0.5827812976113915,0.8775827076926043
P62996,TRA2B,0.17320720035275144,-1.335973453684747,0.18155795024797905,0.48764267905220887,-0.15043445466087607,0.8569305320172991,0.39148327780374725,0.7813347311055987
P63001,RAC1,-0.012445416988223974,0.036021187930186695,0.9712654643908052,0.9929363292986704,-0.2785296629039794,1.9228282231219438,0.054501626378856166,0.32927420479485037
P63005,PAFAH1B1,0.062216189098901,-0.20253439819451854,0.8394989697099193,0.9524200118924465,-0.5455889474410629,1.688557713796776,0.09130422005875889,0.4352019116871119
P63017,HSPA8,0.00018912233522881602,0.047773946927076254,0.9618964001811644,0.9920499818512828,0.02403116599641067,0.03941386656637478,0.9685604245789629,0.9993028148116112
P63028,TPT1,-0.2342832434412823,1.8827061428489122,0.05974020250926194,0.2632523344616176,-0.6478934953180916,4.8495455360857465,1.2374466066905867e-06,0.00012419882080320693
P63030,MPC1,0.18049132270334506,-0.449601660101006,0.652997690860329,0.8811839251837987,0.6355223863414569,-1.7671800744993706,0.07719807556449026,0.40378603809868124
P63037,DNAJA1,-0.21964038460572208,0.6940790264556399,0.48763265081136875,0.7762145696946126,-0.1927582108990201,1.0950492927251396,0.27349504183033424,0.6841622863178082
P63038,HSPD1,0.324539722540631,-1.776659100366535,0.0756243454033935,0.2992176584091826,-0.1454780845202874,0.6300226499902905,0.5286797652195803,0.85255565742617
P63073,EIF4E,0.17126319049872554,-1.2196441417660926,0.22259980516746714,0.5409726686208067,-0.521480597537583,2.5875428571330503,0.009666317012928883,0.12558416699861635
P63085,MAPK1,0.02100038261931012,-0.004801682680102601,0.9961688262457009,0.9989274649000588,-0.5035567234783342,1.4509777827289667,0.14678604686245406,0.5316661801267443
P63101,YWHAZ,0.11596591941980938,-1.7868221399480697,0.07396623978655792,0.2952314153364967,0.05795437481236576,-0.6333056110256274,0.5265340898500577,0.850798815194025
P63139,NFYB,0.11739049197285722,-0.25238938384968806,0.8007401050618321,0.9336759044922499,-0.42785103590648743,0.9672471280530941,0.33342050770929266,0.7369640007861941
P63158,HMGB1,0.1251552536297101,-2.4184772000420054,0.015585622262190353,0.11388067273680628,-0.18037013768091012,1.5686071487252728,0.11673950569455767,0.4809906487824358
P63166,SUMO1,-0.17451726017249772,0.45969903144766233,0.6457322648349562,0.8760004819753476,,,,
P63242,EIF5A,0.07500563086038539,-0.17360170006456635,0.8621784958519535,0.9573946409402664,0.7239055804610014,-2.4130910982610616,0.01581786547084852,0.16655281878128736
P63248,PKIA,-0.5345492053111388,1.437986907792331,0.15043776890074323,0.44500394075606153,0.2906364670240893,-0.8133477829480111,0.4160186883786843,0.802656050701779
P63276,RPS17,-0.21894268349529972,0.967420765312972,0.33333373348912265,0.6547250571377499,0.032560283270044,-0.11015221085645895,0.91228866176838,0.9932168393137089
P63280,UBE2I,,,,,-0.1644595927604946,0.43585503366597345,0.6629419117389501,0.9062679553496583
P63321,RALA,-0.10933807931183974,0.5558937681171495,0.5782834787006187,0.8304471527719208,-0.19989137798098186,1.0805040814126052,0.27991777029749976,0.6861369983972868
P63323,RPS12,0.08536636674616593,-0.8100384515174816,0.4179180765470254,0.7266784465332606,0.046509147758539406,-0.22902194091982803,0.818851862906,0.9617004035828034
P63325,RPS10,-0.05377115530895411,1.012732882378226,0.31118776707378704,0.6346632362583237,-0.10079888069649083,0.9305896418247078,0.35206587460343985,0.7512293032929028
P63330,PPP2CA,,,,,-0.39048269537771313,0.9966944289730019,0.3189128546564681,0.7246691620014597
P67778,PHB1,0.3297509067692218,-1.8499466091340817,0.06432124518336245,0.2741535631716014,-0.19380924359574506,0.9188133056840702,0.35819323166168016,0.7572825409540246
P67984,RPL22,-0.0914130051600576,0.732784629573109,0.4636897973935108,0.7596494619618347,0.262367738059623,-0.48156186922013094,0.6301172190570105,0.8902965770367077
P68037,UBE2L3,-0.1152184858377768,1.2304194497198686,0.21854007368007855,0.5345430852252178,-0.07872597859306545,1.170793255421857,0.24168188950113967,0.6546822943593359
P68254,YWHAQ,0.20087663359877594,-1.245912489646397,0.21279652428707285,0.5288702950281383,-0.1250510613757458,0.5946941861534507,0.5520479087667063,0.8628826100031162
P68368,TUBA4A,,,,,-0.21315559361005132,0.7609050679830327,0.44671377127917655,0.8116244732665618
P68510,YWHAH,0.29526477189759665,-1.2795628113619937,0.2006989359304273,0.5110694215496128,0.12031731235828373,-0.5916215277686941,0.5541040548166145,0.8628826100031162
P70168,KPNB1,-0.09914853941740737,0.20271279679000073,0.8393595204464732,0.9524200118924465,-0.12209216853078408,0.289287828969921,0.7723611254135998,0.9526120787194139
P70271,PDLIM4,0.1963852681769225,-1.212052295805044,0.22549236284961272,0.5437487249051463,-0.23005975079865254,1.4607348539592833,0.14408822007656344,0.5287610991875711
P70296,PEBP1,0.245785484513178,-3.0418121618431204,0.0023515859057718774,0.030022987180539584,0.18534962797678087,-1.910461444507705,0.056073826056998885,0.333767324577745
P70333,HNRNPH2,0.44389182144224826,,,,-0.5609980956624487,,,
P70349,HINT1,0.13304000096272842,-1.2811620832751036,0.2001367410975181,0.5106794196521762,0.1010553596957278,-0.9626509952451556,0.33572269691069545,0.7378571142198231
P70398,USP9X,-0.7738420870200736,,,,,,,
P70399,TP53BP1,-0.4650402177577028,,,,,,,
P70404,IDH3G,0.0003308448535151991,0.0040308650355432695,0.9967838437307454,0.9989274649000588,0.06776567063478153,,,
P70414,SLC8A1,-0.37664654555604576,1.2169705079824784,0.2236154370238913,0.5413236033929005,,,,
P70441,SLC9A3R1,0.2683872245797004,-0.7065106055478606,0.4798706597020269,0.7731019098397391,0.2862151670601354,-0.7595397343749364,0.4475297543794001,0.8116244732665618
P70670,NACA,0.13152628916294976,-2.889605167627729,0.003857259599376129,0.044657962069795686,-0.09888659244203427,3.7134927346199613,0.00020441833610368725,0.007318176432512004
P70699,GAA,-0.11336076532075057,,,,,,,
P80314,CCT2,-0.0036419181283747237,0.0413892223657986,0.9669856047422072,0.9923690242206733,-0.26741117280172755,0.7821974667708019,0.4340985330342898,0.8061972939105748
P80315,CCT4,0.2797971928215535,-1.0148302270616996,0.3101867623290582,0.6346632362583237,1.1745242364147095,-1.4166566349365193,0.15658334147089048,0.5489331587082755
P80316,CCT5,0.48725443747095537,-1.7726924295100905,0.07627968624417966,0.2994349756659081,0.2138257000105623,-0.6667307581581572,0.504944128170408,0.8310375136977477
P80317,CCT6A,-0.2570273291129162,-0.058444200605325514,0.9533948079276671,0.9894548439301273,,,,
P80318,CCT3,-0.5226583560070838,1.5413317047880213,0.12323607635176338,0.3994992109907599,-0.3556497958476252,0.9402854896194752,0.3470711405422846,0.7475021489486905
P81117,NUCB2,-0.1822777309766235,0.3696140764641294,0.7116700612520173,0.9049478702310033,-0.9196901803532443,1.624372943885364,0.10429623786226903,0.4590744240331022
P82347,SGCD,0.1943817465891675,-0.9764454957264667,0.32884374522881743,0.650705669964454,0.005255364453866231,-0.022820787999232466,0.9817932259164562,0.9993028148116112
P82348,SGCG,-0.07747219816630711,0.25459219287563056,0.7990380897199256,0.9336759044922499,-0.099779985911122,0.27932357390946577,0.7799965166065177,0.9530697274505783
P82350,SGCA,0.17510622444541954,-1.3056773981548169,0.19166228728411638,0.501624928931424,0.03340207763623915,-0.27180855375340907,0.7857692278157505,0.9546562790431177
P83870,PHF5A,-0.03255234904085428,0.09294626318018863,0.9259462520931847,0.9773294529454679,-0.33656924558473966,1.163093038692594,0.2447917561962909,0.655512078454438
P83882,RPL36A,-0.0662064191707726,0.2899107405757497,0.771884524546652,0.928852649293066,0.11765936900707545,-0.510013561622737,0.6100419607752852,0.880906592395714
P83940,ELOC,0.04732138572008884,-0.48949793909946226,0.6244892132381901,0.8622576988711009,-0.4254674892293974,1.9786702244887238,0.04785314745480101,0.31724864423738447
P84104,SRSF3,0.3853628076714455,-0.6471741255633668,0.5175192553018946,0.7947920974280862,0.4372423253186136,-0.7645276544782206,0.44455286314259435,0.8110698329815622
P85094,ISOC2A,,,,,0.3854087516933599,-0.78844081702459,0.4304389036341437,0.8061972939105748
P97300,NPTN,0.32172815212895917,-1.236980740784923,0.21609423272302442,0.5299995392048914,0.07440759805464814,-0.1669112537799121,0.8674398781340446,0.9712083494440064
P97315,CSRP1,0.6743033752973253,-2.964357098403046,0.0030331608198663415,0.03731774108140394,0.2593878949325783,-0.795806139460332,0.42614472271612525,0.806130378125014
P97351,RPS3A,0.1334578903449395,-1.7985306100506577,0.07209296238238454,0.29149952685632274,0.14879034126188778,-0.5283843843180912,0.597232573637831,0.8793267904043917
P97352,S100A13,0.9955054391458901,-3.735990539439028,0.00018697769783768204,0.0046470190502591905,0.46225408003450674,-1.4607879958926782,0.14407363114688468,0.5287610991875711
P97370,ATP1B3,0.1247117257040936,-0.6812640014225695,0.49570445720799916,0.7823819714104238,-0.20039608439800202,1.7529467501895466,0.07961114785500006,0.41290234483796867
P97371,PSME1,-0.07275595165647328,1.3741201743128721,0.16940437727161883,0.46989547505103796,0.04727632833522455,0.1787079772335939,0.8581670050976523,0.9712083494440064
P97379,G3BP2,0.12428182247685808,-0.1272967260692578,0.8987055514464243,0.9712469157259978,0.01547473442432962,0.22744945346818277,0.8200742694742298,0.9617004035828034
P97384,ANXA11,0.18709155931999716,-0.9843035979176359,0.3249662610061831,0.6462475900516277,-0.24744221321694304,1.8068537685594914,0.07078508253692456,0.3788530497242042
P97429,ANXA4,0.1919373957969352,-1.12621850986777,0.2600730405830618,0.5832920770035647,-0.10115643998969456,0.7116592691992026,0.4766757955442229,0.8189341931665335
P97443,SMYD1,0.06702453506761667,-0.4053551158629944,0.6852164984379868,0.8938023464579479,-0.02287263514180765,0.2852669941845983,0.7754395975454887,0.9529825705131731
P97447,FHL1,-0.0751347836042478,0.3050369979927708,0.7603379739636374,0.9247763649972901,0.06138824561617411,-0.1466797989242906,0.8833847642462472,0.9774264115389452
P97461,RPS5,-0.2474174192646124,2.1484693136183783,0.031676491605050386,0.17572910818992238,-0.1351671595211792,0.9391651787348684,0.3476459440695573,0.7477404751616246
P97478,COQ7,0.4084593543288186,-3.126768533880139,0.0017673901578159554,0.02448400163014178,0.1602214703463919,-1.1614191499351294,0.2454714849789944,0.655512078454438
P97493,TXN2,0.13143895451186233,-1.1073102471134315,0.2681598154904544,0.5934031809666632,0.023842540198724723,-0.030719533426274766,0.9754932130919193,0.9993028148116112
P97797,SIRPA,-0.39266122462983327,0.800366414313279,0.4234985340208295,0.7322831794200614,-0.6588447325683704,1.469419573012081,0.14171902165274386,0.5263128256739846
P97807,FH,0.2819057585059227,-1.1916342283125831,0.23340469776933648,0.5542246581427303,-0.6810273608805822,1.483619476080547,0.1379098995354354,0.5190954396065103
P97822,ANP32E,0.5207060614542911,-1.0783662983989108,0.2808703207844986,0.6110589132940681,0.29481831230382466,-0.8627329425756982,0.388284315688708,0.7789863419358763
P97823,LYPLA1,0.17428117220472622,-0.6146531957735856,0.5387837756670953,0.8092610458045654,0.22581012858348853,-0.8156319466215621,0.41471067215758306,0.802656050701779
P97825,JPT1,0.029252768159600803,-0.17411677077360854,0.8617736933453667,0.9573946409402664,-0.3023614104689717,1.8510242526604226,0.06416606411534438,0.3614389136007685
P97855,G3BP1,-0.05700097211581724,0.5378910640018084,0.590652258011789,0.8394688866984676,-0.022152714400259194,0.4345568035798426,0.663884155148951,0.9062679553496583
P97863,NFIB,-0.004302558923429543,0.007309182474847324,0.9941681680780504,0.9989274649000588,,,,
P97927,LAMA4,-0.19054177373759146,0.4991588776500682,0.6176674619703186,0.8573670446575893,-0.19203206305255338,1.1540180342098638,0.24849277535628278,0.6578527680911656
P98078,DAB2,0.3953749686118935,-2.1764516882158715,0.029521502425061186,0.1714270421193584,0.15972790469862877,-0.8214755484740442,0.41137544623044753,0.801303630775057
P98156,VLDLR,-0.33573454711539175,1.2266588182210234,0.21995085212514354,0.5359325338055785,-0.10777372129418018,0.47563373389332375,0.6343353381106159,0.8918236671062976
P99026,PSMB4,0.13604384497135552,-0.3158066986918494,0.7521492333168347,0.9203399663762538,0.05794760605441277,-0.13070675030778683,0.896007292187905,0.9839589282308895
P99027,RPLP2,0.11949921268835252,-1.3074691126422577,0.19105343836253286,0.5008770873526881,0.12816840596378593,-1.3185097782689337,0.1873330538981497,0.5975756343089168
P99028,UQCRH,0.3768432568230331,-1.4537677237790307,0.14601071476877656,0.43756265647749115,0.08181435482945669,-0.268894281596163,0.7880110375901994,0.9553447048285707
P99029,PRDX5,0.3965918900171338,-2.1372073187002076,0.03258113303793887,0.18003060574248822,0.16711308278983775,-0.6803648282471764,0.49627348549283334,0.8258892297519377
Q00623,APOA1,0.1311731483740143,-0.9567581874752172,0.3386893210918691,0.6596588007209906,-0.2859576391057194,3.6625100603188816,0.0002497559408682185,0.00856078341997234
Q00896,SERPINA1C,,,,,-1.0799509948306036,1.3730182706411536,0.16974666683705963,0.5628856472949579
Q00897,SERPINA1D,0.0023730496662962655,0.4587844573684834,0.646388957155827,0.8760004819753476,-0.6343738922545116,6.098092572261138,1.073415815653821e-09,4.3231821975457644e-07
Q00898,SERPINA1E,0.2642240686289174,-1.8687761355033994,0.06165396637518336,0.26914049958628056,0.03314328863183484,-0.3719943520130426,0.7098970545290755,0.9260276557460247
Q00PI9,HNRNPUL2,0.8414210353141761,-1.5724506953606594,0.11584606511901933,0.38342132861346595,,,,
Q01279,EGFR,0.2885671949911141,-1.5152074133721745,0.12971988628285083,0.41100510390497713,-0.18505389089535057,0.6122601903345029,0.5403656240458488,0.8594589329723903
Q01339,APOH,0.05588319384447644,-0.27499674847114763,0.78331873638586,0.9314382017614075,-1.4150299194407536,7.413098650970826,1.233820352392679e-13,9.938422938523029e-11
Q01405,SEC23A,0.41574013445278574,-0.8421480748423816,0.39970507441649605,0.7134456795639355,,,,
Q01730,RSU1,0.7178789032107139,-3.087785858543303,0.002016537235316689,0.026285492354058103,0.1282785412035413,-0.283324225034145,0.7769283088634213,0.9529825705131731
Q01768,NME2,0.06121615981408888,-0.7264874727184147,0.46753998443671674,0.7628694287937193,-0.02776818028901688,-0.026271770361559213,0.9790405711249249,0.9993028148116112
Q01853,VCP,-0.4398946747331563,9.108305461953398,8.367867897421003e-20,1.733078417865861e-17,-0.0919396938166195,1.9266808655589946,0.05401941390635988,0.32927420479485037
Q02053,UBA1,0.04158233680042681,-0.41183858515481536,0.6804577378826252,0.8925919939572227,-0.08351614164457057,0.9550705616362382,0.339542014864493,0.7431063853232474
Q02248,CTNNB1,2.0463387678314455,-3.9861230079169103,6.716170273620978e-05,0.002019184095166049,,,,
Q02257,JUP,-0.012740892858474724,0.42986371519916655,0.6672947813666841,0.8890904020496777,0.015274407193292225,0.15259826868348547,0.8787150903993991,0.974249445987246
Q02566,MYH6,-0.025314763874727843,0.7816575812341957,0.43441583708480647,0.7388360764619666,0.05936871176653155,-1.1871062703326694,0.2351857053618338,0.6474291723126664
Q02819,NUCB1,-1.551138546158433,9.21375239150341,3.149190748646089e-20,7.337614444345389e-18,-0.3601479662743763,2.978789210956214,0.0028938978332781074,0.056854504992817446
Q03173,ENAH,-0.13023146258145119,0.7883977021492063,0.43046411447909017,0.7360669531926195,-0.2660729081996566,1.5632933852517445,0.11798360345004846,0.48153792604551476
Q03265,ATP5F1A,0.20129773570218903,-1.9801116712599083,0.04769098198570465,0.23332280950486475,-0.07283284836754833,0.4349445790282243,0.6636026555588983,0.9062679553496583
Q03958,PFDN6,0.015374964168768022,-0.24824734042588473,0.8039430400805049,0.9336759044922499,-0.32151149503778303,2.2804456514190905,0.022581270685977366,0.2032314361737963
Q04447,CKB,0.25135066379237286,-3.9041837295365354,9.454393886196391e-05,0.002713525186163579,-0.004275452896427223,0.08398116048930476,0.9330714105978024,0.9956508621728882
Q04750,TOP1,0.06401608901504137,-0.3049371859541808,0.7604139933876726,0.9247763649972901,,,,
Q05793,HSPG2,0.1504181563955589,-4.083252595306126,4.440970556364432e-05,0.0014030456130615764,-0.06679759024896223,1.2343458102433955,0.2170740724704111,0.635829538846784
Q05816,FABP5,0.503148177417972,-3.7657024878114145,0.00016608146164022607,0.004240764993114814,-0.024687961235343878,0.42096886373084264,0.6737778182819959,0.9074366829971449
Q05920,PC,0.17724556517056336,-0.8333672774549211,0.4046376236960185,0.7156020214130725,0.02192955591321842,-0.43763331180956233,0.6616521192223566,0.9062679553496583
Q05BC3,EML1,0.19641569346630217,-0.7800817191897512,0.43534277596733295,0.7388360764619666,-0.21319361286411728,0.7198821504212155,0.4715975589196023,0.8168343935341593
Q05D44,EIF5B,-0.03616262204438792,0.22986107001407674,0.8181997279822528,0.9402739167440932,-0.17609749883732922,0.41033612997920454,0.6815593919138645,0.9081821177611544
Q06138,CAB39,-0.05307954809779862,0.12986812001360407,0.8966707671848372,0.9712469157259978,-0.40309861037334777,1.2763561936489949,0.20182963420421818,0.6205105738606784
Q06185,ATP5ME,0.3989371268026757,-1.4500113213229586,0.14705536216826365,0.4385779121306295,-0.1805749705560969,0.4755329514189822,0.6344071523921894,0.8918236671062976
Q06770,SERPINA6,-0.02212929339560684,,,,,,,
Q06890,CLU,0.7825438055113969,-1.7013057144735162,0.08888559548578906,0.3267180501560244,0.30493362380553235,-1.0970596297703439,0.2726153262408858,0.6840113656862875
Q07076,ANXA7,0.24221469549705946,-0.6519866208639816,0.5144098033729543,0.793908003574886,-0.39568486454423374,0.807640390593509,0.4192976280140175,0.8032730523464916
Q07113,IGF2R,-0.1770378928103897,0.6555834405201793,0.5120921830608638,0.793908003574886,-0.4326645489541317,2.2079848455293223,0.02724532958787055,0.225754686680154
Q07417,ACADS,0.16549941011471866,-0.6988809361520942,0.48462644227384943,0.7761054277844087,,,,
Q07456,AMBP,-0.20603156715282858,,,,-0.21054349399633246,,,
Q08091,CNN1,0.44768635510720445,-2.4421419453109943,0.014600404695352513,0.1101828111422554,-0.9294900850271894,1.8117031181518681,0.07003208157708428,0.37859625308953954
Q08288,LYAR,-0.19340168184981213,,,,-0.27012974222206876,,,
Q08481,PECAM1,0.14805675900258838,-0.29149429617811,0.7706733055659486,0.9285940798803674,-0.5403554479691864,2.114364262789065,0.03448416752585355,0.2595981022623835
Q08857,CD36,0.3527473676938362,-3.278880940735003,0.0010421959567796233,0.016188777195310148,0.062204999935034935,-0.5459609489804244,0.5850927808857527,0.8775827076926043
Q0II04,NEBL,0.38662765499927293,,,,0.18993089419160786,,,
