,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
1773,P62196,PSMC5,8,0.10832469847983753,6.400849146196352e-41,6.39879169097305
1774,P62196,PSMC5,21,0.08153436099969245,1.2932640726250998e-77,8.501289175033332
1775,P62196,PSMC5,60,0.07586440021932817,3.463778687321873e-11,9.136659336342456
1776,P62242,RPS8,8,0.06185462525502328,4.139404568852736e-105,11.206068708720439
1777,P62242,RPS8,21,0.046070546141702765,6.984173876414611e-44,15.045343253105326
1778,P62242,RPS8,60,0.06854564395510979,1.0037067228968652e-09,10.112198829350616
1779,P62257,UBE2H,8,0.3397259385345272,6.517409102619263e-08,2.0403127990461023
1780,P62257,UBE2H,21,0.42453203211374213,1.5488450193948298e-05,1.6327323455635847
1781,P62259,YWHAE,8,0.07987590028497984,1.1123972023552747e-91,8.677801165144265
1782,P62259,YWHAE,21,0.07648504323783958,9.307389977929914e-138,9.06251930072811
1783,P62259,YWHAE,60,0.07342066927132379,3.796625917374065e-98,9.44076358114418
1784,P62264,RPS14,8,0.09198284366825897,5.835459291289647e-56,7.535613739664513
1785,P62264,RPS14,21,0.10024222572550495,4.376460477845714e-106,6.914722568690787
1786,P62264,RPS14,60,0.08638197895546658,6.698387939634602e-211,8.024210477017329
1787,P62267,RPS23,8,0.07703362550129476,1.8144122529647305e-60,8.997982063667703
1788,P62267,RPS23,21,0.08854363269544213,1.9064267275321954e-85,7.828311979745842
1789,P62267,RPS23,60,0.07985190798045891,6.424379813682431e-108,8.680408497309418
1790,P62270,RPS18,8,0.05738679331872071,1.1159570417947788e-139,12.078513896224743
1791,P62270,RPS18,21,0.07321721907297918,2.9294379124479566e-47,9.466996825829339
1792,P62270,RPS18,60,0.07088452371834711,3.7067951293582564e-62,9.778540423211412
1793,P62274,RPS29,8,0.06401779925928808,3.3627998104336965e-68,10.827413447196554
1794,P62274,RPS29,21,0.07409571169623215,1.043576096200914e-32,9.354754339922112
1795,P62281,RPS11,8,0.05990948416766066,1.830051703862794e-25,11.569907339214055
1796,P62281,RPS11,21,0.06467633161516458,1.2374004359868976e-36,10.71716906710621
1797,P62281,RPS11,60,0.057115909758211375,9.488383011446939e-12,12.13579865039782
1798,P62301,RPS13,8,0.09824605203805042,3.291715335782215e-09,7.055216633961956
1799,P62301,RPS13,21,0.10582554854499313,1.215694494575583e-25,6.5499039701669455
1800,P62301,RPS13,60,0.12546945845889487,3.09265253101919e-16,5.524429523117992
1801,P62305,SNRPE,8,0.07213013514563248,8.993769466765895e-23,9.609675334178489
1802,P62305,SNRPE,21,0.07987831926300794,4.0204632298304414e-10,8.677538372805314
1803,P62305,SNRPE,60,0.07942948502249625,8.159609957908893e-34,8.726572762792433
1804,P62309,SNRPG,8,0.08031283939094092,5.016795903219809e-56,8.630589900898592
1805,P62309,SNRPG,21,0.07360876654692533,1.3626137097603483e-42,9.416638983049205
1806,P62309,SNRPG,60,0.07856368819246758,1.390844171763608e-149,8.822742370010092
1807,P62311,LSM3,8,0.09202094840650986,1.6917061195408494e-49,7.532493335081839
1808,P62311,LSM3,21,0.0786949555565367,1.7865541501490172e-05,8.8080255673055
1809,P62315,SNRPD1,21,0.15317308675805724,0.10981442090044674,4.525254372230533
1810,P62315,SNRPD1,60,0.07111353196701047,2.0711712107017418e-13,9.747050404998811
1811,P62317,SNRPD2,8,0.07966042086311034,1.1150940234528512e-07,8.70127439762162
1812,P62317,SNRPD2,60,0.04491677772094463,7.686178554431386e-06,15.431810021330444
1813,P62320,SNRPD3,8,0.06972781905121982,1.6508590195955106e-37,9.940755210639553
1814,P62320,SNRPD3,21,0.09412414415473894,3.541160328026356e-30,7.364180431966742
1815,P62320,SNRPD3,60,0.0710077418250672,6.605917665241075e-45,9.761571946162778
1816,P62334,PSMC6,8,0.11603073098958715,9.983821830395751e-107,5.9738241295933046
1817,P62334,PSMC6,21,0.1210276473593766,2.324173324066065e-209,5.727180488783118
1818,P62334,PSMC6,60,0.1294374700737856,1.9708321322101018e-19,5.355073613265294
1819,P62500,TSC22D1,8,0.27577224725532473,3.542755456471162e-30,2.5134769269156823
1820,P62500,TSC22D1,21,0.16838766290942236,0.00014508046065184465,4.116377462479523
1821,P62500,TSC22D1,60,0.24686300522733873,2.3459427832794504e-14,2.8078212039978157
1822,P62627,DYNLRB1,8,0.24698086446957607,6.629995151154573e-78,2.80648131201812
1823,P62627,DYNLRB1,21,0.20049533802823202,4.02883579233776e-81,3.457173555139433
1824,P62627,DYNLRB1,60,0.1986211655238476,2.8744463033124e-47,3.4897951521522113
1825,P62631,EEF1A2,8,0.063795822597878,1.1372971567278066e-94,10.865087278974924
1826,P62631,EEF1A2,21,0.06365052683402654,1.928656869627114e-150,10.889889134262436
1827,P62631,EEF1A2,60,0.06633151113131834,1.336136185709409e-108,10.449742041722862
1828,P62702,RPS4X,8,0.07528372519608219,2.4519899524771736e-138,9.20713180378084
1829,P62702,RPS4X,21,0.08148976422315357,2.912493002364107e-216,8.505941662339506
1830,P62702,RPS4X,60,0.08148900046128038,6.1610611207785505e-145,8.50602138492661
1831,P62717,RPL18A,60,0.105040573249871,5.746451276006157e-09,6.5988518447160756
1832,P62748,HPCAL1,8,0.10336804316544362,3.090276274110438e-24,6.70562351122912
1833,P62751,RPL23A,8,0.08925480569543227,4.313867877522944e-143,7.765936804850587
1834,P62751,RPL23A,21,0.07574098579172661,1.0204995571148051e-127,9.151546858209226
1835,P62751,RPL23A,60,0.0875641519787974,1.886201465267395e-73,7.91587841480818
1836,P62754,RPS6,8,0.06863084927088585,4.5426601979705536e-45,10.09964451735246
1837,P62754,RPS6,21,0.07882189644043248,0.0,8.793840441073028
1838,P62754,RPS6,60,0.09171686343037644,4.3504278265587275e-178,7.5574671291078666
1839,P62774,MTPN,8,0.0767079724299485,5.006153459786683e-47,9.036181750116565
1840,P62774,MTPN,60,0.07347522550510159,1.042334717925419e-08,9.43375370126381
1841,P62814,ATP6V1B2,8,0.17553732950369336,5.7988226011001704e-05,3.948716677641842
1842,P62814,ATP6V1B2,21,0.1166318160054191,1.7425510131452198e-09,5.943036851348858
1843,P62821,RAB1A,21,0.11648627957835156,3.453897136553392e-168,5.950462003499024
1844,P62830,RPL23,8,0.07507743108158482,1.3245487121955875e-30,9.232430712855892
1845,P62830,RPL23,21,0.08394370210774003,2.0342554728525322e-78,8.257286290165103
1846,P62830,RPL23,60,0.07625501351358137,1.2512783796313917e-45,9.089857159837662
1847,P62835,RAP1A,60,0.050232923926415735,4.3147703970544175e-21,13.798662836654895
1848,P62843,RPS15,8,0.08527165165467081,4.7840845286223386e-42,8.128694203872357
1849,P62843,RPS15,21,0.09018605244233537,4.164138582111167e-59,7.685746984026617
1850,P62849,RPS24,8,0.0770241369960044,1.0757100655420667e-22,8.999090513612662
1851,P62849,RPS24,21,0.08214441212765398,4.777084403367866e-25,8.438153766111094
1852,P62849,RPS24,60,0.05241565044420104,9.995199740075542e-06,13.22404996763006
1853,P62852,RPS25,8,0.1078357910319992,1.1964483264448167e-33,6.427802624031021
1854,P62852,RPS25,21,0.10994364539375238,0.0,6.304567927300451
1855,P62852,RPS25,60,0.08985400044586819,0.0,7.714149365865198
1856,P62858,RPS28,8,0.09390450384797848,2.3620390852055224e-129,7.381405067451054
1857,P62858,RPS28,21,0.09281151621815449,7.391260546933795e-162,7.468331612325945
1858,P62858,RPS28,60,0.08988151860335106,0.0,7.711787599170611
1859,P62862,FAU,8,0.1006080344895478,4.396828173313772e-20,6.889580778282241
1860,P62862,FAU,21,0.13663546777431884,1.2113254606901696e-34,5.072966718310785
1861,P62862,FAU,60,0.10543476851843567,1.7162813944610637e-25,6.574180323056771
1862,P62869,ELOB,8,0.15957888277532786,2.685349727807446e-75,4.343602164052193
1863,P62869,ELOB,21,0.1825828252471798,8.389596114952272e-266,3.796343821613921
1864,P62869,ELOB,60,0.17748079474738565,3.31632866449077e-97,3.9054771055455597
1865,P62874,GNB1,8,0.07665109539553619,1.6609225772205544e-71,9.042886823510562
1866,P62880,GNB2,8,0.05600820467457696,6.119901793553879e-52,12.375815018305275
1867,P62880,GNB2,21,0.04766068314875242,1.666679158201658e-97,14.543374848333228
1868,P62889,RPL30,8,0.0925374148335836,1.2263315378076973e-21,7.490453259435435
1869,P62889,RPL30,21,0.1000145444550099,1.2967638332704827e-32,6.930463807409007
1870,P62889,RPL30,60,0.05831236651048768,0.015778167949755735,11.886795581093084
1871,P62892,RPL39,21,0.05971473599773957,1.611142087975141e-49,11.607640375169431
1872,P62897,CYCS,8,0.033138001947080616,1.6320720913910198e-33,20.916987743161442
1873,P62897,CYCS,21,0.03134186109205302,5.135183483605469e-99,22.11569946418078
1874,P62897,CYCS,60,0.024074423271287476,1.7143741736978444e-69,28.791849871088374
1875,P62900,RPL31,8,0.09209113254867655,0.0,7.526752700034055
1876,P62900,RPL31,21,0.09214874629709625,4.457896139610208e-180,7.522046782114359
1877,P62900,RPL31,60,0.08569362124296691,3.145481508138936e-101,8.0886671668906
1878,P62908,RPS3,8,0.06493371658482947,1.4089420072701275e-28,10.67468823618647
1879,P62908,RPS3,21,0.0715282958650042,2.4811483195236165e-109,9.69053116920507
1880,P62908,RPS3,60,0.0729961810749529,1.1781824925801292e-71,9.49566361352819
1881,P62911,RPL32,8,0.06874480419091746,0.005728672611664788,10.082902827607787
1882,P62911,RPL32,21,0.06519406587874703,1.3431205708060238e-92,10.632059394011629
1883,P62911,RPL32,60,0.05027989179188352,5.365819878707564e-12,13.785773116397941
1884,P62918,RPL8,8,0.07064608647291357,2.921656344064739e-175,9.811543925022725
1885,P62918,RPL8,21,0.07776225849887294,1.4286411754703238e-121,8.913670898203033
1886,P62918,RPL8,60,0.07547194470394493,4.793799011231756e-78,9.184170134729738
1887,P62932,FBXO40,21,0.45366022060853245,1.5191878473543525e-15,1.5278994037215097
1888,P62932,FBXO40,60,0.30549802219223543,8.597996138015668e-08,2.2689088969740716
1889,P62960,YBX1,8,0.13360143886804712,3.600998667306281e-177,5.18817152294699
1890,P62960,YBX1,21,0.12791982183983122,0.0,5.418606519229185
1891,P62960,YBX1,60,0.1266963037166684,2.294208516384638e-77,5.470934512107267
1892,P62962,PFN1,8,0.08244966187716604,1.5110716836574773e-171,8.406913561302407
1893,P62962,PFN1,21,0.08426561584127144,2.786299432825388e-164,8.225741586765418
1894,P62962,PFN1,60,0.084998170036184,1.481192200325988e-154,8.15484827808493
1895,P62983,RPS27A,8,0.05057232670767482,6.206112561637809e-37,13.706056764336171
1896,P62983,RPS27A,21,0.04438074254443834,4.892909678670971e-36,15.618197011145059
1897,P62983,RPS27A,60,0.042190819344460485,1.8272369097293407e-64,16.42886275568273
1898,P62996,TRA2B,8,0.12745391226882552,1.760847338206448e-53,5.438414311660836
1899,P62996,TRA2B,21,0.1130349139809902,3.03930244503237e-103,6.1321511747823
1900,P62996,TRA2B,60,0.10184209506553779,6.782438471471003e-33,6.806097028089305
1901,P63001,RAC1,8,0.09346543770294535,2.6936325469375152e-71,7.416080185307925
1902,P63001,RAC1,21,0.09427520554547368,3.083963961857197e-163,7.352380475326627
1903,P63001,RAC1,60,0.07772338465255606,3.908474737052981e-42,8.918129127527001
1904,P63005,PAFAH1B1,8,0.15006313560120513,1.3992320274078345e-08,4.6190370325327175
1905,P63005,PAFAH1B1,21,0.14372922298720187,2.363443225235013e-20,4.822590466669854
1906,P63005,PAFAH1B1,60,0.09847056714617677,1.0145104023957298e-05,7.039130581333891
1907,P63017,HSPA8,8,0.09280264749362821,0.0,7.469045326616748
1908,P63017,HSPA8,21,0.09279048282778976,0.0,7.4700245050600715
1909,P63017,HSPA8,60,0.0943490510267503,0.0,7.346625885653273
1910,P63024,VAMP3,60,0.10476421525694746,9.135902039872314e-14,6.616258985569781
1911,P63028,TPT1,8,0.11843445776617327,2.2014922577509575e-191,5.85258035231972
1912,P63028,TPT1,21,0.13931707886441372,5.15712133840425e-84,4.975320945643215
1913,P63028,TPT1,60,0.08891376154761302,4.0216012696138227e-41,7.795724401883136
1914,P63030,MPC1,8,0.03724073065220911,2.9751440168268175e-16,18.612609592256426
1915,P63030,MPC1,21,0.03286131141131083,2.7801571863332487e-07,21.09310769385073
1916,P63030,MPC1,60,0.05105005240413915,1.3963567012557537e-14,13.577795671444692
1917,P63037,DNAJA1,8,0.36296778221996107,8.67451937688197e-12,1.9096658560728488
1918,P63037,DNAJA1,21,0.42265539983735245,3.8954552480958834e-35,1.639981840588537
1919,P63037,DNAJA1,60,0.36979447525518455,1.8252931141394655e-12,1.874411942151446
1920,P63038,HSPD1,8,0.03707213456181761,3.6168191605937216e-158,18.697255735412956
1921,P63038,HSPD1,21,0.0296040685757343,2.1508017197741045e-29,23.41391619150958
1922,P63038,HSPD1,60,0.026764438363871976,1.043387348869928e-50,25.89806560243727
1923,P63073,EIF4E,8,0.1638060391152483,1.1515652383913086e-42,4.231511758075481
1924,P63073,EIF4E,21,0.14547037271811483,1.9117247509782887e-24,4.764868389408
1925,P63073,EIF4E,60,0.10134288174513573,1.6263744997975334e-27,6.839623746866811
1926,P63085,MAPK1,8,0.22329917838951607,1.0982948463431714e-18,3.1041188129713633
1927,P63085,MAPK1,21,0.22007229883518242,4.942740299715967e-13,3.149633934978161
1928,P63085,MAPK1,60,0.15523144554957186,9.088212616978213e-11,4.465249795915832
1929,P63101,YWHAZ,8,0.07427334429955222,2.867065205317277e-169,9.332381449856488
1930,P63101,YWHAZ,21,0.06853678987243943,5.0995900438296275e-208,10.113505196990255
1931,P63101,YWHAZ,60,0.07134602214164676,4.1731723752784804e-172,9.71528838964289
1932,P63139,NFYB,8,0.19038385215722173,9.705641036588512e-07,3.6407876650564583
1933,P63139,NFYB,21,0.17550603330592038,8.485838752493332e-05,3.9494208119428977
1934,P63139,NFYB,60,0.13046561179501773,8.138856769508521e-08,5.312872649146734
1935,P63147,UBE2B,8,0.4170198551517665,0.0059799633789465855,1.6621443127874271
1936,P63147,UBE2B,60,0.5986325868775809,3.3448066818139046e-13,1.1578841442216583
1937,P63158,HMGB1,8,0.05263370991228554,1.9156623107000013e-271,13.169263229118375
1938,P63158,HMGB1,21,0.04826013107177572,1.1824756035606056e-159,14.362728926886875
1939,P63158,HMGB1,60,0.04258843441262189,2.3466851509702134e-231,16.275479249702542
1940,P63166,SUMO1,8,0.2779921169350121,7.428383120620583e-26,2.4934058857574963
1941,P63166,SUMO1,21,0.3137382074074659,1.4514493320094357e-15,2.209317080911742
1943,P63168,DYNLL1,8,0.13378155793787355,1.757169186797984e-07,5.181186340211661
1944,P63213,GNG2,8,0.06660628015565233,0.0005399346168729283,10.406634013191075
1945,P63242,EIF5A,8,0.10151100245709402,1.4632456257861012e-23,6.828296083992669
1946,P63242,EIF5A,21,0.09636829424479901,1.1199461931019503e-21,7.19268910995957
1947,P63242,EIF5A,60,0.1591664264012122,1.638613018823027e-34,4.354857969938479
1948,P63248,PKIA,8,0.2265082629818463,7.288839636440891e-14,3.0601408153286584
1949,P63248,PKIA,21,0.32809483573963505,9.291862531473996e-11,2.1126427637831013
1950,P63248,PKIA,60,0.4013189700432136,1.0743461778500777e-08,1.7271727286784075
1951,P63254,CRIP1,8,0.08808665768262929,1.4110100104056173e-38,7.868923612215044
1952,P63254,CRIP1,60,0.05366986711284984,4.016435169780301e-32,12.915015777894286
1953,P63276,RPS17,8,0.07924695917007722,3.996200844183404e-12,8.746672273851361
1954,P63276,RPS17,21,0.09223397413326519,2.551554997623953e-23,7.515096113699325
1955,P63276,RPS17,60,0.09433927701755013,1.477199312319985e-06,7.347387031925184
1957,P63280,UBE2I,21,0.18843311186565023,3.272560350191555e-59,3.6784786585393126
1958,P63280,UBE2I,60,0.16813183379938665,1.3976851310098419e-05,4.122640935368623
1959,P63321,RALA,8,0.05206169380992715,5.391072547464214e-107,13.31395753450833
1960,P63321,RALA,21,0.05616067709425955,7.250949560546809e-85,12.34221552202039
1961,P63321,RALA,60,0.04889439025071471,1.2252465655675506e-85,14.176415269844034
1962,P63323,RPS12,8,0.058526353105897704,7.153402615518867e-118,11.843334562564719
1963,P63323,RPS12,21,0.055163730260163225,6.319188451262255e-128,12.565270283407667
1964,P63323,RPS12,60,0.056971056687461274,2.326940248216827e-102,12.166654804429836
1965,P63325,RPS10,8,0.09681501034874247,1.0097759197593718e-109,7.159501177174109
1966,P63325,RPS10,21,0.10049152268468085,7.353466809045334e-145,6.897568690792762
1967,P63325,RPS10,60,0.09371000051081674,5.950043325233737e-52,7.3967258220208505
1968,P63330,PPP2CA,21,0.0885963912291301,1.6954034890855424e-05,7.823650274505104
1969,P63330,PPP2CA,60,0.06758791172177563,0.00012895174990196318,10.255490410966871
1970,P67778,PHB1,8,0.032514740033876825,3.753882543502615e-42,21.317937029106222
1971,P67778,PHB1,21,0.025871128435451717,6.148906343194099e-17,26.79230565026735
1972,P67778,PHB1,60,0.02261897789891307,1.3406767026934312e-59,30.644496124347587
1973,P67984,RPL22,8,0.08447156263608663,4.749486729325018e-20,8.205686729699845
1974,P67984,RPL22,21,0.08999711440630116,1.4431226460118461e-08,7.701882278476858
1975,P67984,RPL22,60,0.10794664373653401,1.81566671815856e-36,6.421201776793668
1976,P68037,UBE2L3,8,0.07849874869959617,7.769227107700673e-225,8.83004114132473
1977,P68037,UBE2L3,21,0.08502506140867938,8.074874505408685e-179,8.152269096617067
1978,P68037,UBE2L3,60,0.08050967495965637,1.0464955956062027e-90,8.60948924346401
1979,P68040,RACK1,8,0.10114580011436804,7.325146190635125e-16,6.852950688769941
1981,P68254,YWHAQ,8,0.12126037588592861,3.510749748577281e-68,5.716188618877438
1982,P68254,YWHAQ,21,0.10549916395144755,2.697173686016464e-21,6.5701675216965985
1983,P68254,YWHAQ,60,0.09673973592341945,4.284464312918612e-83,7.165072076573069
1984,P68368,TUBA4A,21,0.07845892743509068,1.2571031216157613e-10,8.834522765218631
1985,P68368,TUBA4A,60,0.06768246064897121,6.523532810709079e-10,10.241164016699816
1986,P68372,TUBB4B,8,0.048915990161854515,4.50413160950041e-05,14.170155367732344
1987,P68510,YWHAH,8,0.1093558299631538,9.521440515925675e-32,6.3384565851998325
1988,P68510,YWHAH,21,0.08911655469360194,1.3981380741753288e-28,7.777984493937233
1989,P68510,YWHAH,60,0.09686736988384884,3.796429762623374e-26,7.155631265627219
1990,P70168,KPNB1,8,0.08311935927724688,3.259922145952586e-16,8.339178581104482
1991,P70168,KPNB1,21,0.08903256208192573,2.4784775127131173e-61,7.785322182710266
1992,P70168,KPNB1,60,0.08180794176788451,3.1856016470747187e-06,8.472859304132442
1994,P70213,FV1,21,0.09998581107666164,7.811235425141726e-08,6.932455446388206
1996,P70265,PFKFB2,60,0.10264094826989806,7.604131972922024e-07,6.753125260858755
1997,P70268,PKN1,21,0.2419807005074066,2.7708346829296756e-20,2.8644729894016043
1998,P70271,PDLIM4,8,0.15497124780911906,5.150451390012876e-25,4.47274697957977
1999,P70271,PDLIM4,21,0.13524875422336316,1.1094003643531781e-31,5.124980148912969
2000,P70271,PDLIM4,60,0.1153130310043398,1.847319780814745e-24,6.01100477997026
2001,P70290,MPP1,8,0.08407477012855988,3.785666889068088e-08,8.244413627299183
2002,P70290,MPP1,60,0.10311932769165601,2.022753177373573e-05,6.721796932506882
2003,P70296,PEBP1,8,0.0607491257169581,1.0005494485113937e-197,11.409994339498017
2004,P70296,PEBP1,21,0.05123317005999901,0.0,13.529265898405326
2005,P70296,PEBP1,60,0.05825685378467797,1.6631666747635357e-171,11.898122461639847
2006,P70297,STAM,8,0.21247507667135285,0.18584979868862317,3.2622517022647086
2007,P70297,STAM,60,0.40898010175646266,1.5622111590521568e-09,1.694818837354334
2008,P70333,HNRNPH2,8,0.19351003099637365,6.544120246630155e-10,3.581970283354121
2009,P70333,HNRNPH2,21,0.14225866519335192,2.1921177796619153e-29,4.872442600370594
2010,P70333,HNRNPH2,60,0.09642762607345824,7.005547834861581e-16,7.188263455038373
2011,P70336,ROCK2,8,0.1362048022286016,0.005022223612518757,5.089006916192207
2012,P70336,ROCK2,60,0.2560657145996152,1.8389769038230693e-05,2.7069113162757907
2013,P70349,HINT1,8,0.05021033430704518,3.8719808679509665e-95,13.80487085230754
2014,P70349,HINT1,21,0.04578719956754389,2.706033068449031e-90,15.138448891975488
2015,P70349,HINT1,60,0.04910941678461516,4.0136983024695185e-75,14.114343560624247
2016,P70362,UFD1,8,0.11141157175763128,0.03090114772092682,6.221500779720103
2017,P70362,UFD1,60,0.08544819523510286,1.1125025742968327e-05,8.111899597795068
2018,P70372,ELAVL1,21,0.25495480326609393,6.791260075871147e-14,2.7187061066526135
2019,P70398,USP9X,8,0.12892284329817788,0.0025808392285004483,5.376449687483287
2020,P70398,USP9X,21,0.220434494194892,1.0575953141989496e-27,3.1444587794282115
2022,P70399,TP53BP1,8,0.2041045407041451,0.0024389819865039183,3.3960399811226165
2023,P70399,TP53BP1,21,0.28173689326168083,1.6114235098017791e-09,2.4602641582909106
2024,P70404,IDH3G,8,0.04425450639781345,3.995349776049914e-143,15.66274797710076
2025,P70404,IDH3G,21,0.04424435893311075,5.660762468968196e-267,15.666340235776836
2026,P70404,IDH3G,60,0.04637216862378111,1.84013329797244e-30,14.9474825338334
2027,P70414,SLC8A1,8,0.07049322814392249,1.8543869982289437e-05,9.832819390038168
2028,P70414,SLC8A1,21,0.09152280183588088,1.0036483740384127e-29,7.5734917054102
2029,P70441,SLC9A3R1,8,0.150673819084872,3.8719364507331874e-17,4.600315998956044
2030,P70441,SLC9A3R1,21,0.1250965093022151,6.336488785794622e-25,5.540899457757065
2031,P70441,SLC9A3R1,60,0.15254730579895062,1.21652226270989e-10,4.543817912284056
2032,P70445,EIF4EBP2,8,0.16743489264529157,0.01461279418508575,4.139801266085962
2033,P70452,STX4,8,0.14968783341380432,4.1533134856570945e-07,4.630618031886236
2034,P70452,STX4,60,0.11453773524709022,2.1037875697264415e-13,6.051692737460114
2035,P70460,VASP,8,0.13679654892295343,1.6518331505551695e-25,5.066993180875782
2036,P70460,VASP,60,0.11178040489230708,5.257073660927163e-10,6.200972176006574
2037,P70670,NACA,8,0.1910888156808521,0.0,3.6273560966415137
2038,P70670,NACA,21,0.17443832609108398,0.0,3.97359454250905
2039,P70670,NACA,60,0.1628823700709792,0.0,4.255507703245556
2040,P70699,GAA,8,0.37192288946949176,3.6280319608387176e-10,1.8636851890149746
2041,P70699,GAA,21,0.40232581333205436,2.2542079271685903e-64,1.7228503804399578
2043,P80313,CCT7,21,0.1754373587344315,1.1364721853761824e-29,3.9509668041069723
2044,P80314,CCT2,8,0.11079063517011505,2.159657881095658e-21,6.25636976893979
2045,P80314,CCT2,21,0.1110706667240365,5.549100313908329e-31,6.2405961988336855
2046,P80314,CCT2,60,0.09227851449913409,1.7427550100887615e-07,7.511468778211093
2047,P80315,CCT4,8,0.13181706689651213,1.3885774818979247e-30,5.258402397195852
2048,P80315,CCT4,21,0.10857861460880755,1.0355214172635805e-09,6.383827819660902
2049,P80315,CCT4,60,0.24508194700508557,0.00011550735452395436,2.8282261873232226
2050,P80316,CCT5,8,0.12973886550625904,4.573782471783895e-119,5.34263327997504
2051,P80316,CCT5,21,0.0925532971353761,7.257014252723324e-52,7.489167885030513
2052,P80316,CCT5,60,0.10733956829866637,1.546764272126043e-17,6.4575178710548
2053,P80317,CCT6A,8,0.08295032063804389,0.0022987880114766755,8.35617240811537
2054,P80317,CCT6A,21,0.09912678135301763,0.030058101105933214,6.992531898029235
2055,P80318,CCT3,8,0.08006477382587471,2.6247913532055547e-08,8.657330152051705
2056,P80318,CCT3,21,0.11502104892575042,2.5583715981948782e-120,6.026263775488544
2057,P80318,CCT3,60,0.08989097008981742,2.090602270693364e-08,7.710976751806831
2058,P81117,NUCB2,8,0.27741133334435175,4.90583105023659e-08,2.4986260373852103
2059,P81117,NUCB2,21,0.31477139901568657,2.601190957142986e-10,2.2020653170124977
2060,P81117,NUCB2,60,0.1663952533524727,2.59264145542118e-10,4.165666787932114
2061,P82347,SGCD,8,0.048592677059376026,1.0087541141113736e-14,14.264436999694002
2062,P82347,SGCD,21,0.04246744074305192,1.313631875870049e-31,16.321849596584197
2063,P82347,SGCD,60,0.042622420737523384,8.420696574774281e-84,16.26250148550857
2064,P82348,SGCG,8,0.03958452676162663,7.016350500674865e-13,17.51055872750472
2065,P82348,SGCG,21,0.0417683108879853,9.976017199526989e-10,16.595049352578197
2066,P82348,SGCG,60,0.03897715570590171,2.8212988123567105e-58,17.783421288870308
2067,P82349,SGCB,21,0.06910138263714058,1.7631336155332365e-05,10.030872814799409
2068,P82350,SGCA,8,0.045304246324835526,1.1162768987977195e-34,15.299828090947978
2069,P82350,SGCA,21,0.040126075313367,6.711102341203768e-169,17.274233155043714
2070,P82350,SGCA,60,0.041065934605864426,3.264454099547226e-59,16.878884827838796
2072,P83741,WNK1,21,0.13549442123660618,0.04277319617380224,5.11568796880236
2074,P83870,PHF5A,8,0.1694582950299513,7.673780711514911e-08,4.090370320540717
2075,P83870,PHF5A,21,0.17332534208404748,2.3805032446294623e-21,3.999110414124151
2076,P83870,PHF5A,60,0.1372602000377317,4.855668486240662e-18,5.04987738885274
2077,P83882,RPL36A,8,0.08677552578570207,2.8919050494837754e-74,7.987818849657199
2078,P83882,RPL36A,21,0.09085051047437673,2.855527257483113e-54,7.629535342626819
2079,P83882,RPL36A,60,0.09857036647538278,4.30281488541882e-20,7.032003687772163
2081,P83940,ELOC,8,0.13432092042064908,2.5538692245604667e-49,5.1603814088619675
2082,P83940,ELOC,21,0.12998657554702525,4.449471625611835e-43,5.332452044705073
2083,P83940,ELOC,60,0.09678766800469964,6.454309379915802e-41,7.161523723521149
2084,P84084,ARF5,8,0.0773625566740058,0.0027466723046602037,8.959724320911
2087,P84089,ERH,8,0.1517006862356721,1.2021430379634973e-11,4.569176302097394
2088,P84089,ERH,60,0.07883455188182409,1.4641721040932953e-05,8.79242875127899
2089,P84091,AP2M1,21,0.028530298839157288,0.008839532199728854,24.29512513933482
2090,P84104,SRSF3,8,0.09291340863448526,0.002409037553388338,7.460141552730424
2091,P84104,SRSF3,21,0.07113324624045872,2.1354329673578103e-07,9.744349051874163
2092,P84104,SRSF3,60,0.09631538920390391,2.3093998757589065e-08,7.1966399792303415
2093,P85094,ISOC2A,21,0.028374180955390706,1.4487573843523248e-12,24.428799606575314
2094,P85094,ISOC2A,60,0.03706320134840832,3.104556503921695e-05,18.701762269375916
2095,P86049,RBM46,8,0.08048358381825108,1.1907989082214665e-05,8.612280264820438
2097,P97300,NPTN,8,0.0929704834948243,2.396650250275723e-22,7.455561749321579
2098,P97300,NPTN,21,0.0743866953157113,3.947876511705905e-15,9.318160695512775
2099,P97300,NPTN,60,0.07832387834793957,2.201782573416948e-05,8.849755594082882
2100,P97310,MCM2,8,0.027730590895277206,6.917364376713201e-07,24.995759490938042
2102,P97315,CSRP1,8,0.07847546492613432,9.755319603169014e-50,8.832661026122953
2103,P97315,CSRP1,21,0.04917545140490155,7.759291358857167e-73,14.095390296526205
2104,P97315,CSRP1,60,0.05886157682356444,5.150542279294147e-35,11.77588535620835
2105,P97351,RPS3A,8,0.08330589235290653,1.169066911283923e-93,8.320506040840238
2106,P97351,RPS3A,21,0.07594529836529151,4.086739924035772e-102,9.12692682074875
2107,P97351,RPS3A,60,0.08419595909280553,0.0,8.232546882635061
2108,P97352,S100A13,8,0.1086351303668032,2.180084663601124e-31,6.380506731289915
2109,P97352,S100A13,21,0.05448704956950743,2.168081267650556e-84,12.72131976380404
2110,P97352,S100A13,60,0.07506640810264044,4.027467476439749e-26,9.2337864309717
2111,P97370,ATP1B3,8,0.07210830189133363,9.615558753014988e-94,9.612584992009797
2112,P97370,ATP1B3,21,0.06613681829132646,2.6597328894960684e-118,10.480503877684244
