,Protein.Group,Genes,Oxygen,Kd,Kd_pvalue,Half_life
1872,P25911,LYN_MOUSE,21,0.07468585417349882,4.368895345077227e-36,9.280836220333386
1873,P25911,LYN_MOUSE,60,0.162282727513969,2.377933181446869e-20,4.271232010814463
1874,P25976,UBTF_MOUSE,8,0.3362311470007759,2.3543619809201835e-49,2.0615198405707065
1875,P25976,UBTF_MOUSE,21,0.2516523270417174,1.6110631505207277e-37,2.754384148591797
1876,P25976,UBTF_MOUSE,60,0.2435375107408185,4.0250828091460036e-36,2.8461618846782817
1877,P26039,TLN1_MOUSE,8,0.10929551373141726,0.0,6.341954549601046
1878,P26039,TLN1_MOUSE,21,0.090991023252842,0.0,7.617753441829721
1879,P26039,TLN1_MOUSE,60,0.10561135765000822,0.0,6.5631878614514845
1880,P26040,EZR_MOUSE,8,0.12162852386418509,7.541167520723808e-34,5.698886729349269
1881,P26040,EZR_MOUSE,21,0.10460922397405309,3.7939285371863703e-41,6.626061777610272
1882,P26040,EZR_MOUSE,60,0.09515484213450279,3.7273698696772187e-34,7.284413120881136
1883,P26041,MSN_MOUSE,8,0.0721115441662872,3.8986493069914e-77,9.612152791535946
1884,P26041,MSN_MOUSE,21,0.07110564484958361,5.627962309937559e-49,9.748131558700074
1885,P26041,MSN_MOUSE,60,0.08307155731798338,5.344034781252597e-29,8.343977203974871
1886,P26043,RDX_MOUSE,8,0.14899907716364227,1.7489603851738726e-38,4.652023312860372
1887,P26043,RDX_MOUSE,21,0.09950336658932338,2.199985736418314e-41,6.966067624834709
1888,P26043,RDX_MOUSE,60,0.12900501015012472,3.2971704670564446e-25,5.373025278268816
1889,P26151,FCGR1_MOUSE,8,0.28297123940405633,6.398798910756278e-13,2.4495322634898464
1891,P26151,FCGR1_MOUSE,60,0.20404729071586178,4.303994537549778e-08,3.396992815382003
1892,P26231,CTNNA1_MOUSE,8,0.25308207427863577,1.4882509041709444e-242,2.7388236900445624
1893,P26231,CTNNA1_MOUSE,21,0.20958244244299304,5.322155395159977e-177,3.307276947822016
1894,P26231,CTNNA1_MOUSE,60,0.2442783508722676,8.856980477348368e-107,2.8375301293989406
1895,P26262,KLKB1_MOUSE,8,0.33517116911286354,3.8039783239994645e-08,2.0680393913193025
1896,P26262,KLKB1_MOUSE,60,0.0781608977609578,1.998035161420321e-06,8.868209045907092
1897,P26323,FLI1_MOUSE,21,0.5331112584289219,2.617498762279414e-07,1.3001923512226115
1898,P26350,PTMA_MOUSE,21,1.0457633236689055,9.46976385530573e-37,0.6628145822977816
1899,P26350,PTMA_MOUSE,60,1.6782268875646005,1.1741739001150976e-07,0.4130235224426791
1900,P26369,U2AF2_MOUSE,8,0.24467085362545274,2.8395030362393363e-133,2.832978143040403
1901,P26369,U2AF2_MOUSE,21,0.22171550861294856,9.052335808439018e-115,3.126290916211823
1902,P26369,U2AF2_MOUSE,60,0.19730546958449205,2.5734699036055915e-78,3.5130662217304582
1903,P26443,GLUD1_MOUSE,8,0.08271352337724801,9.239851918653052e-37,8.38009496220553
1904,P26443,GLUD1_MOUSE,21,0.06418660717193522,1.6040939720044767e-39,10.798937832984809
1905,P26443,GLUD1_MOUSE,60,0.06278247337391155,5.5232616266261915e-17,11.040456727975513
1906,P26450,PIK3R1_MOUSE,8,0.21389350919907005,1.6906556881294146e-20,3.240618114852823
1907,P26450,PIK3R1_MOUSE,21,0.1990851634076404,2.9155304367742685e-32,3.481661660244763
1908,P26450,PIK3R1_MOUSE,60,0.19263302226823456,1.4645654322108916e-15,3.5982780750579866
1909,P26516,PSMD7_MOUSE,8,0.12575867794292125,1.4701827329515053e-36,5.5117244543119925
1910,P26516,PSMD7_MOUSE,21,0.10687705487774082,3.5167685097909606e-48,6.4854629588441846
1911,P26516,PSMD7_MOUSE,60,0.11191664096956669,1.427708942311601e-47,6.1934237353355845
1912,P26638,SARS1_MOUSE,8,0.19921762438501947,2.637979554605731e-54,3.4793466828031696
1913,P26638,SARS1_MOUSE,21,0.14422714753774707,4.922095469519379e-19,4.80594113101027
1914,P26638,SARS1_MOUSE,60,0.19556413175427279,4.414412235893145e-25,3.5443471885268196
1915,P26645,MARCKS_MOUSE,8,0.7610216953570957,2.2927254042279857e-15,0.9108113274414581
1916,P26645,MARCKS_MOUSE,21,0.4819732263575648,2.391536552902611e-30,1.4381445745405688
1917,P26645,MARCKS_MOUSE,60,0.7348837857456922,2.968041227212303e-16,0.9432065232689867
1918,P26883,FKBP1A_MOUSE,8,0.34235371594068165,2.4546565426479757e-91,2.0246521310726604
1919,P26883,FKBP1A_MOUSE,21,0.24566250768186748,3.429776364496291e-13,2.821542396113491
1920,P26883,FKBP1A_MOUSE,60,0.27573818019337276,1.1231033598749474e-55,2.5137874634330553
1921,P26928,MST1_MOUSE,60,0.4591222213483896,6.0439722226469224e-05,1.5097225713106437
